key,city,area,district,province,display_name
"27.7057275,85.3119722",काठमाडौँ महानगरपालिका,कालिमाटी,काठमाडौं जिल्ला,बागमती प्रदेश,"कालिमाटी, Kathmandu-13, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44000, नेपाल"
"26.8313919,86.2542128",मिर्चैया,,सिराहा जिल्ला,मधेश प्रदेश,"Mirchaiya-06, मिर्चैया, मिर्चैया नगरपालिका, सिराहा जिल्ला, मधेश प्रदेश, नेपाल"
"26.5504766,86.8921699",हनुमाननगर कङ्कालिनी नगरपालिका,,सप्तरी जिल्ला,मधेश प्रदेश,"भलुवा, Hannumannagar Kankalini-01, भारदह, हनुमाननगर कङ्कालिनी नगरपालिका, सप्तरी जिल्ला, मधेश प्रदेश, नेपाल"
"28.0698266,81.6335437",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-02, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, नेपाल"
"28.0661463,81.6296317",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-04, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, नेपाल"
"28.0695497,81.6340788",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-02, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, नेपाल"
"26.4779479,87.2854095",बिराटनगर महानगरपालिका,,मोरङ जिल्ला,कोशी प्रदेश,"Biratnagar-01, बिराटनगर महानगरपालिका, मोरङ जिल्ला, कोशी प्रदेश, नेपाल"
"26.6044487,87.1457551",इनरुवा नगरपालिका,,सुनसरी जिल्ला,कोशी प्रदेश,"Inaruwa-01, इनरुवा नगरपालिका, सुनसरी जिल्ला, कोशी प्रदेश, नेपाल"
"26.7645777,85.2805229",गौर,,रौतहट जिल्ला,मधेश प्रदेश,"Gaur-01, गौर, गौर नगरपालिका, रौतहट जिल्ला, मधेश प्रदेश, नेपाल"
"28.0689852,81.637622",,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-04, बाँके, लुम्बिनी प्रदेश, नेपाल"
"26.6692054,87.3849502",सुन्दरहरैँचा नगरपालिका,,मोरङ जिल्ला,कोशी प्रदेश,"Sundarharaicha-10, सुन्दरहरैँचा नगरपालिका, मोरङ जिल्ला, कोशी प्रदेश, नेपाल"
"28.065157,81.6366443",,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-04, बाँके, लुम्बिनी प्रदेश, नेपाल"
"28.0981335,81.6645031",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0989983,81.6656108",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0980933,81.6644829",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0994035,81.6658958",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0991196,81.6657516",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0990569,81.6656625",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.0995786,81.665873",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Manikapur, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
"28.5313401,83.875389",Annapurna,,कास्की,गण्डकी प्रदेश,"Annapurna-11, Annapurna, कास्की, गण्डकी प्रदेश, नेपाल"
"27.7168193,85.3121254",काठमाडौँ महानगरपालिका,,काठमाडौं जिल्ला,बागमती प्रदेश,"Kathmandu-26, काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल"
"27.689541,83.4755893",बुटवल,,रुपन्देही,लुम्बिनी प्रदेश,"Butwal-07, बुटवल, Butwal, रुपन्देही, लुम्बिनी प्रदेश, नेपाल"
"28.592699,84.1937578",Neshyang,,मनाङ,गण्डकी प्रदेश,"Dhikur Pokhari, Neshyang-01, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"26.6517056,87.3996088",सुन्दरहरैँचा नगरपालिका,,मोरङ जिल्ला,कोशी प्रदेश,"Sundarharaicha-11, सुन्दरहरैँचा नगरपालिका, मोरङ जिल्ला, कोशी प्रदेश, 56611, नेपाल"
"28.4347397,81.2337203",Thakurbaba,,बर्दिया,लुम्बिनी प्रदेश,"ठाकुरद्वारा, Thakurbaba, बर्दिया, लुम्बिनी प्रदेश, नेपाल"
"28.6113703,84.1507921",Neshyang,,मनाङ,गण्डकी प्रदेश,"Lower Pisang, Neshyang, मनाङ, गण्डकी प्रदेश, नेपाल"
"28.2371093,85.3176212",गोसाइँकुण्ड गाउँपालिका,थुमन,रसुवा जिल्ला,बागमती प्रदेश,"थुमन, Gosaikunda-01, गोसाइँकुण्ड गाउँपालिका, रसुवा जिल्ला, बागमती प्रदेश, नेपाल"
"28.4300485,81.0768215",Rajapur,,बर्दिया,लुम्बिनी प्रदेश,"Sangharsanagar, Rajapur, बर्दिया, लुम्बिनी प्रदेश, नेपाल"
"28.2091162,83.9617526",Pokhara,बैदाम,कास्की,गण्डकी प्रदेश,"बैदाम, Pokhara-06, Pokhara, कास्की, गण्डकी प्रदेश, 00799, नेपाल"
"28.0677226,81.6218466",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Nepalgunj-12, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, नेपाल"
"28.0977768,81.6615339",नेपालगञ्ज,,बाँके,लुम्बिनी प्रदेश,"Ranjha, Nepalgunj-20, नेपालगञ्ज, NSMC-24 | Khas Karkando, बाँके, लुम्बिनी प्रदेश, 22010, नेपाल"
